time,open,high,low,close
1641222000,46869.31,47014.2,46650,46656.83
1641225600,46657.48,46702.79,46333.21,46470.83
1641229200,46489.82,46766.81,46445.09,46599.08
1641232800,46662.55,46722.48,46454.27,46454.27
1641236400,46422.84,46630.64,46400,46400
1641240000,46400,46400,45739.59,45883.12
1641243600,45946.17,46278.88,45788.11,46055.1
1641247200,45993.81,46400,45960,46283.25
1641250800,46219.95,46550.55,46219.95,46473.32
1641254400,46285,46525.63,46253.42,46257.85
1641258000,46206.72,46384.58,46055.06,46095.35
1641261600,46090.81,46192.29,45972.44,46192.29
1641265200,46059.12,46333.43,46059.12,46333.43
1641268800,46256.71,46373.52,46063.88,46091.38
1641272400,46069.57,46241.38,46051.22,46110.82
1641276000,46134.42,46333,46120.22,46333
1641279600,46373.61,46568.19,46344.19,46555.57
1641283200,46555.57,46681.88,46427.2,46427.2
1641286800,46539.99,46573.35,46363,46363
1641290400,46459.75,46758.85,46459.75,46717.95
1641294000,46672.36,46768.9,46546.36,46731.58
1641297600,46678.88,46678.88,46418.3,46601.5
1641301200,46629.83,47047.01,46433.7,47047.01
1641304800,46976.78,47409.19,46816.51,47358.99
1641308400,47420,47494.43,46868.38,46868.38
1641312000,46869.29,46869.29,46682.44,46845.7
1641315600,46774.1,46926.51,46562.22,46562.22
1641319200,46562.21,46703.31,45531.4,45811.15
1641322800,45738.35,46384.58,45655.56,46000
1641326400,46067.02,46361.44,45944.22,46252.9
1641330000,46220.17,46326.47,46067.27,46326.47
1641333600,46176.26,46233.55,46090.81,46118.45
1641337200,46150.81,46150.81,45799.4,45838.46
1641340800,45870,46240.98,45751.03,46231.55
1641344400,46218.97,46356.42,46161.87,46161.87
1641348000,46332.99,46332.99,46294.2,46332.99
1641351600,46307.43,46536.14,46307.43,46454.31
1641355200,46414.9,46462.5,46381.39,46449.33
1641358800,46350.76,46350.76,46283.42,46283.42
1641362400,46345.02,46443.71,46345.02,46440.29
1641366000,46427.97,46479.69,46390.02,46390.02
1641369600,46309.91,46634.57,46309.76,46615.43
1641373200,46638.54,46901.4,46638.54,46859.99
1641376800,46860,46997.82,46719.75,46795.4
1641380400,46794.89,46794.89,46170.41,46182.88
1641384000,46298.84,46298.84,45972.43,46111.58
1641387600,46238.17,46405.56,46116.74,46372.33
1641391200,46425.36,46770.4,45938.01,46770.4
1641394800,46748.05,46748.05,46477.14,46632.13
1641398400,46527.89,46655.5,46333.21,46333.21
1641402000,46383,46450.58,46058.4,46064.7
1641405600,46000,46261.07,45600,45966.81
1641409200,45916.84,46032.25,44388.34,44689.37
1641412800,44609.46,44777.34,43588.2,43900
1641416400,44010.27,44260.24,43458,43630
1641420000,43704.55,43726.6,42500,43434.14
1641423600,43422.79,43710.2,43280.68,43466.58
1641427200,43378.3,43725.31,43333.87,43630.65
1641430800,43652.18,43731.38,43332.72,43428.58
1641434400,43551.61,43551.94,43187.97,43385.54
1641438000,43231.17,43284.23,42851.68,42851.68
1641441600,42857.53,43055.22,42608.17,43055.22
1641445200,42899.13,43169.87,42872.71,43014.37
1641448800,43075.46,43181.65,42930.59,43063.67
1641452400,43110.22,43204.01,43096.62,43131.54
1641456000,43237.57,43256.16,42967.54,43028.22
1641459600,42909.1,42949.39,42472.27,42575.1
1641463200,42623.85,42900,42582.92,42871.3
1641466800,42845.75,42914.69,42701.3,42825.93
1641470400,42881.84,42985.24,42664.34,42985.24
1641474000,43062.79,43150.9,42946.48,43119.71
1641477600,43140.37,43183.47,42793.8,42793.8
1641481200,42794.63,42940.18,42689.19,42878.8
1641484800,42878.8,42929.3,42769.05,42895.99
1641488400,42929.2,43132.41,42924.68,43053.42
1641492000,43033.45,43340.15,43030.76,43340.15
1641495600,43309.05,43533.2,43234.63,43533.2
1641499200,43469.69,43574.57,43133.78,43198.1
1641502800,43223.58,43223.58,43081.04,43169.58
1641506400,43111.14,43209.78,43004.15,43206.73
1641510000,43187.34,43239.19,43086.35,43239.19
1641513600,43121.04,43121.04,42775.92,42779.75
1641517200,42793.1,42990.44,42200,42969.24
1641520800,42969.25,42989.4,42787.25,42811.2
1641524400,42738.28,42738.28,41613.08,41739.38
1641528000,41779.25,41830.29,41015.3,41597.39
1641531600,41670.3,41851.66,41470.98,41764.35
1641535200,41812.73,41852.79,41422.73,41501.74
1641538800,41505.08,41676.46,41243.19,41676.46
1641542400,41596.24,42687.67,41596.24,42075.02
1641546000,42109.29,42755.38,42109.29,42755.38
1641549600,42398.62,42507.77,42241.38,42241.38
1641553200,42190.1,42276.55,42153.16,42259.76
1641556800,42259.76,42447.28,42259.76,42409.64
1641560400,42409.65,42687.67,41233.93,41500
1641564000,41479.31,42057.85,41479.31,41941.93
1641567600,41744.94,41744.94,40681,41380.49
1641571200,41344.51,42266.75,40960.35,42150.73
1641574800,42159.1,42159.1,41782.1,41961.72
1641578400,41884.36,41990.69,41517.6,41644.91
1641582000,41750.02,41860.7,41542.27,41771.03
1641585600,41871.81,42022.95,41644.2,41992.62
1641589200,41923.09,42004.38,41877.11,41899.95
1641592800,41828.58,41845.84,41368.68,41455.22
1641596400,41574.21,41654.89,41401.4,41515.69
1641600000,41573.37,42057.85,41573.37,42057.85
1641603600,42052.68,42194.71,41896.21,41896.21
1641607200,41877.31,41893.55,41737.07,41737.07
1641610800,41872,41872,41694.02,41781.46
1641614400,41829.49,41975.66,41788.01,41955.86
1641618000,41911.33,41943.8,41833.14,41943.8
1641621600,41892.73,41951.85,41810.94,41810.94
1641625200,41972.02,41980.12,41868.28,41869.9
1641628800,42047.87,42137.97,41879,41974.39
1641632400,42024.53,42137.95,42013.38,42124.5
1641636000,42170.67,42170.67,41849.93,41908.71
1641639600,41900,41946.57,41792.98,41946.57
1641643200,41987.93,42039.91,41793.57,41887.35
1641646800,41889.76,42014.17,41678.96,41996.76
1641650400,41933.58,41950.74,41718.83,41867.72
1641654000,41796.93,41800.23,41434.1,41625.65
1641657600,41632.48,41704.7,41059.7,41339.58
1641661200,41269.28,41341.83,40855.1,40855.1
1641664800,40935.32,41232.54,40600,40676.05
1641668400,40650,41037.34,40558.45,40807.24
1641672000,40907.99,41093.13,40735,40921.48
1641675600,40916.13,42010.45,40916.13,41811.69
1641679200,41808.53,42288.45,41807.3,41966.11
1641682800,41903.21,41971.09,41715.79,41715.79
1641686400,41678.96,41800,41410.49,41727.43
1641690000,41787.68,41861.38,41619.66,41739.54
1641693600,41787.05,42154.02,41777.88,42129.33
1641697200,42079.45,42079.45,41838.52,41838.52
1641700800,41848.34,42063.95,41848.34,42058.55
1641704400,41877.8,41877.8,41776.14,41776.14
1641708000,41771.04,41905.97,41755.44,41898.71
1641711600,41893.61,41920.92,41847.32,41847.32
1641715200,41715.79,41746.83,41678.96,41746.83
1641718800,41685.71,41760.04,41500,41535.4
1641722400,41576.03,41650,41440,41650
1641726000,41679.74,41970.71,41679.74,41810.26
1641729600,41845.52,41845.52,41689.72,41789.54
1641733200,41782.15,41833.94,41509.62,41509.62
1641736800,41611.43,41703.1,41597.24,41601.76
1641740400,41569.17,41618.08,41255,41598.92
1641744000,41629.46,42100.26,41570.23,42100.26
1641747600,42118.7,42156.7,41922.82,42041.82
1641751200,42091.5,42265.19,41828.63,41922.22
1641754800,41952.41,42762.44,41952.41,42723.71
1641758400,42768.34,42769.57,42441.92,42462.35
1641762000,42465.82,42530.89,42340.48,42341.71
1641765600,42340.48,42519.37,42153.15,42153.15
1641769200,42266.26,42266.26,41778.4,41855.88
1641772800,41918.2,41968.17,41678.96,41678.96
1641776400,41721.3,41767.36,41651.1,41728.46
1641780000,41788.47,41950.02,41787.22,41931.02
1641783600,41911.16,41970.71,41911.16,41970.71
1641787200,41943.62,42252.13,41902.64,42252.13
1641790800,42153.73,42182.52,42005.5,42005.5
1641794400,42005.17,42030.39,41904.83,41931.21
1641798000,42014.72,42080.04,41964.41,41964.41
1641801600,42073.33,42073.33,41703.55,41819.04
1641805200,41819.71,41898.32,41726.88,41883.37
1641808800,41980.67,41986.98,41813.78,41813.78
1641812400,41785.81,41785.81,41500,41520.79
1641816000,41500.01,41527.6,40960.35,41029.77
1641819600,40979.1,41054.06,40752.4,40782.67
1641823200,40752.4,41239.16,39655.69,40767.69
1641826800,40852.91,41160.59,40630,40974.59
1641830400,40896.36,41927.86,40886.97,41927.86
1641834000,41907.07,42057.85,40639.48,41226.5
1641837600,41218.02,41670.57,41172.1,41670.57
1641841200,41605.21,41676.48,41259.31,41259.31
1641844800,41410.06,41724.18,41257.14,41724.18
1641848400,41700.69,41970.71,41610.31,41683.95
1641852000,41720.13,41801.1,41575.06,41575.06
1641855600,41575.06,41858.28,41570.68,41858.28
1641859200,41746.31,41746.31,41625.78,41625.78
1641862800,41671.74,42033.29,41637.77,41927.29
1641866400,41930.29,42327.51,41884.49,42212.36
1641870000,42176.18,42272.03,42131.92,42263.33
1641873600,42268.17,42333.96,42195,42309.59
1641877200,42261.12,42261.12,42085,42085
1641880800,42114.49,42213.64,42036.48,42115.13
1641884400,42092.57,42243.26,42092.57,42243.26
1641888000,42274.49,42704.8,41918.51,41935.17
1641891600,42038.06,42125.68,41807.2,42007.89
1641895200,42009.98,42054.32,41620.8,41620.8
1641898800,41641.77,41939.96,41603.91,41900
1641902400,41851.42,41900,41827.89,41827.89
1641906000,41840.34,41850.14,41614.25,41647.36
1641909600,41710.67,41800.25,41274.84,41704.37
1641913200,41610.37,42166.75,41467.69,41733.22
1641916800,41752.1,42881.67,41694.62,42740.48
1641920400,42716.62,43127.2,42360,42584.2
1641924000,42455.1,42910.61,42420.45,42725.66
1641927600,42766.93,43020.7,42636.37,43020.7
1641931200,43068.87,43077,42738.03,42750
1641934800,42779.96,42821.09,42668.02,42686.61
1641938400,42686,42734.04,42632.74,42734.04
1641942000,42697.23,42902.76,42661.8,42661.8
1641945600,42732,42910.61,42632.73,42638.17
1641949200,42717.92,42718.64,42608.17,42640.75
1641952800,42654.51,42686.66,42458.42,42553.19
1641956400,42561.6,42647.19,42457.27,42605.83
1641960000,42600.61,42682.55,42544.92,42583.08
1641963600,42604.17,42753.99,42558.62,42753.99
1641967200,42724.75,42835.03,42626.48,42626.48
1641970800,42676.62,42676.62,42480.77,42572.17
1641974400,42557.1,42719.57,42483.6,42669.64
1641978000,42717.32,42898,42705.47,42789.93
1641981600,42808.61,42957.55,42808.61,42812.14
1641985200,42808.37,43755,42752.35,42939.22
1641988800,42933.48,43276.23,42932.64,43248.69
1641992400,43290.13,44038,43288.85,43938.31
1641996000,43966.54,43966.54,43743.45,43848.48
1641999600,43809.2,43900,43467.21,43581.3
1642003200,43650,43660.89,43400,43634.03
1642006800,43600,43862.42,43526.08,43862.42
1642010400,43877.52,43877.52,43625.2,43625.2
1642014000,43619.35,43662.78,43580.77,43662.78
1642017600,43762.18,44277.16,43684.61,43837
1642021200,43848.91,44247.26,43803.4,43811
1642024800,43814.7,43942.7,43800.93,43901.01
1642028400,43950.81,44051.39,43902.1,43902.1
1642032000,43966.28,44058.52,43700,43705.13
1642035600,43740.07,43787.26,43598.17,43598.17
1642039200,43599.43,43672.11,43587.2,43672.11
1642042800,43647.89,43647.89,43485.16,43571.34
1642046400,43560,43666.47,43560,43637.15
1642050000,43595.37,43735.16,43595.37,43694.8
1642053600,43694.8,43794.13,43694.8,43709.19
1642057200,43718.17,43763.03,43708.46,43745.94
1642060800,43798.79,43880.3,43778.95,43880.3
1642064400,43913.58,44015.52,43839.29,43870.14
1642068000,44002.47,44029.9,43950,43965.72
1642071600,43777.3,43777.31,43578.08,43618.92
1642075200,43697.43,43825.98,43697.43,43774.06
1642078800,43784.93,43927.24,43670.82,43927.24
1642082400,43938.11,44422.74,43938.11,44144.75
1642086000,44205.68,44232.43,42834.9,43231.44
1642089600,43151.58,43446.65,43092.59,43352.15
1642093200,43227.17,43271.26,42632.73,42807.39
1642096800,42783.32,42936.41,42691.41,42691.41
1642100400,42717.26,42879.31,42561.6,42729.98
1642104000,42668.71,42733.9,42375.27,42733.9
1642107600,42746.28,42910.62,42721.87,42863.67
1642111200,42841.58,42895.16,42474.74,42660.82
1642114800,42566.91,42773.01,42521.05,42530.84
1642118400,42557.48,42769.56,42422.36,42769.56
1642122000,42769.56,42769.56,42586.14,42654.47
1642125600,42583.1,42756.09,42474.94,42756.09
1642129200,42765.67,42765.67,42628.68,42686.37
1642132800,42706.69,42853.36,42683.21,42713.37
1642136400,42713.37,42889.75,42696.99,42889.75
1642140000,42892.05,42980.39,42806.43,42820.99
1642143600,42820.99,42889.34,42617.52,42623.22
1642147200,42673.27,42673.27,42394.06,42482.2
1642150800,42475.56,42700,42394.6,42567.31
1642154400,42602.08,42620,42036.48,42157.06
1642158000,42024.7,42050.06,41855,41991.15
1642161600,42078.36,42230.68,41803.93,42080.64
1642165200,42140.47,42326.25,42140.47,42227.66
1642168800,42145.45,43093.34,42145.45,43044.79
1642172400,42969.99,43301.47,42859.55,43062.36
1642176000,43135.98,43216.24,42915.61,43202.34
1642179600,43222.21,43231.44,42900.91,42900.91
1642183200,42882.1,43100.19,42821.51,43067.47
1642186800,43124.23,43350.84,43092.39,43182.66
1642190400,43115.63,43153.94,43052.84,43135.18
1642194000,43156.54,43420.94,43151.01,43307.03
1642197600,43288.69,43349.55,43228.94,43320.75
1642201200,43272.94,43308.06,43052.53,43106.73
1642204800,43157.47,43162.82,42974.52,43103.02
1642208400,43167.88,43167.88,42955.48,42980.13
1642212000,42996.51,43038.71,42942.61,43038.71
1642215600,43132.94,43132.94,42945.67,42945.67
1642219200,42925.51,42958.15,42809.06,42951.13
1642222800,42924.05,43055.53,42924.05,43055.53
1642226400,42974.33,43114.18,42929.84,43106.38
1642230000,43106.38,43106.38,42956.34,43044.99
1642233600,43080.83,43086.48,43012.32,43012.32
1642237200,43025.89,43080.11,42908.96,43080.11
1642240800,43036.89,43316.19,43036.89,43137.95
1642244400,43135.19,43135.19,43022.22,43031.1
1642248000,43036.01,43036.01,42608.17,42719.06
1642251600,42716.6,42937.01,42675.88,42937.01
1642255200,42895.47,43273.34,42862.19,43121.15
1642258800,43170.14,43393.88,43121.88,43357.01
1642262400,43400,43403.86,43264.85,43375.84
1642266000,43371.01,43520.62,43287.66,43455.03
1642269600,43316.56,43368.36,43316.56,43368.36
1642273200,43356.74,43528.1,43335.25,43528.1
1642276800,43528.1,43797.2,43528.1,43569.58
1642280400,43523.4,43523.4,43243.05,43296.21
1642284000,43286.87,43399.43,43181.37,43231.67
1642287600,43293.09,43385.87,43079.88,43129.1
1642291200,43095.25,43103.6,43033.14,43033.14
1642294800,43141.04,43141.04,43031.79,43040.45
1642298400,43059.89,43110.81,42871.79,42943.16
1642302000,42957.43,43013.83,42936.16,43013.83
1642305600,43001.07,43056.29,43001.07,43044.36
1642309200,43096.59,43118.52,43056.69,43056.69
1642312800,43007.97,43159.81,43007.97,43159.81
1642316400,43222.72,43444.08,43185.2,43444.08
1642320000,43306.91,43306.91,43117.78,43117.78
1642323600,43117.77,43146.69,43093.28,43095.43
1642327200,43117.8,43208.04,42930.44,42930.44
1642330800,42885.41,43020,42848.23,43013.25
1642334400,43011.1,43128.73,43011.1,43128.73
1642338000,43063.28,43163.2,42639.83,43163.2
1642341600,43163.2,43383.22,43133.3,43294.34
1642345200,43241.47,43313.79,43180.81,43272.77
1642348800,43272.87,43455.19,43272.87,43430.2
1642352400,43330.19,43370.42,43117.77,43117.77
1642356000,43111.79,43146.55,43030.38,43106.84
1642359600,43045.72,43045.72,42872,42872
1642363200,42824.27,43124.21,42773.48,43063.43
1642366800,43107.41,43107.41,42973.27,43001.59
1642370400,43001.59,43231.44,43001.59,43231.44
1642374000,43215.84,43256.16,43086.15,43100.6
1642377600,43163.37,43163.37,42955.48,42955.48
1642381200,42901.83,42957.2,42815.37,42870.81
1642384800,42829.82,42961.59,42829.82,42961.59
1642388400,42961.59,43013.8,42656,42704.95
1642392000,42666.8,42812.2,42641.04,42651.5
1642395600,42640.44,42659.06,42394,42659.06
1642399200,42695.92,42839.8,42695.92,42827.83
1642402800,42776.06,42949.07,42729.68,42735.87
1642406400,42718.17,42862.64,42632.73,42862.64
1642410000,42845.89,42870,42790,42857.81
1642413600,42792.81,42900,42680.9,42749.43
1642417200,42823.63,42823.63,42681.3,42681.3
1642420800,42679.18,42790.32,42479.78,42556.37
1642424400,42556.99,42659.86,42500,42623.58
1642428000,42592.56,42709.56,42592.56,42638.85
1642431600,42558.8,42641.2,42456.06,42465
1642435200,42430.45,42443.79,42222.22,42222.22
1642438800,42242.59,42242.59,42007.25,42111.26
1642442400,42135.67,42196.41,41922.99,42194.62
1642446000,42182.86,42296.03,42124.89,42283.99
1642449600,42258.9,42314.78,42046.86,42222.76
1642453200,42133.05,42133.05,41587.2,41735.32
1642456800,41747.54,42350,41608.96,42115
1642460400,42103.46,42231.93,42087.88,42231.92
1642464000,42231.93,42388.01,42156.9,42371.89
1642467600,42380.05,42425.68,42247.04,42250
1642471200,42268.21,42323.97,42190.77,42306.07
1642474800,42318.87,42318.87,41965.1,42033
1642478400,42016.65,42093.42,41937.48,42060.76
1642482000,42098.21,42167.42,42098.21,42164.64
1642485600,42164.64,42344.8,42164.64,42279.54
1642489200,42140.9,42140.9,41982.5,42042.25
1642492800,41985.23,42009.87,41715.79,41758.93
1642496400,41754.19,42019.83,41517.85,41904.31
1642500000,41929.71,42066.66,41867.03,41978.02
1642503600,41967.44,41967.44,41746,41883.16
1642507200,41936.29,41962.21,41646.1,41764.77
1642510800,41775,41775,41435.71,41665.12
1642514400,41656.59,41656.6,41315.63,41402.31
1642518000,41410.35,41812.73,41358.52,41618.9
1642521600,41577.5,41754.49,41430.9,41742.62
1642525200,41628.7,41722.86,41487.29,41508.43
1642528800,41490.85,41637.56,41414.88,41637.56
1642532400,41670.62,41722.86,41666.58,41722.86
1642536000,41698.22,41774.91,41540.52,41774.91
1642539600,41793.23,42466.25,41747.27,42373.28
1642543200,42381.16,42660.8,42264.2,42439.31
1642546800,42546.3,42578.15,42376.82,42376.82
1642550400,42426.58,42445,42245.75,42260.51
1642554000,42284.71,42477.32,42247.52,42395.59
1642557600,42454.29,42491.17,42320.61,42335.7
1642561200,42334.19,42339.46,41672.66,41759.79
1642564800,41763.01,41825.94,41647.44,41748.54
1642568400,41797.31,41812.72,41660.46,41725.76
1642572000,41743.9,41862.72,41740.7,41740.7
1642575600,41644.8,41644.8,41239.13,41243.75
1642579200,41243.66,41393,41140,41348.23
1642582800,41402.06,41643.15,41402.06,41618.2
1642586400,41583.83,41619.64,41365.04,41447.27
1642590000,41515.37,42142.85,41515.37,42043.43
1642593600,42060.7,42265.47,41993.9,42131.08
1642597200,42210.4,42349.99,42152.18,42202.89
1642600800,42084,42542.49,42084,42483.32
1642604400,42480.08,42480.08,41899.71,41994.38
1642608000,42048.97,42048.97,41724.52,41917.81
1642611600,41927.27,42326.85,41927.27,42184.8
1642615200,42184.33,42218.99,41932.24,42014.24
1642618800,41997.9,41997.9,41785.07,41876.66
1642622400,41831.31,41928.41,41611.59,41611.59
1642626000,41647.55,41795.69,41647.55,41759.53
1642629600,41756.09,42020.9,41699.79,42020.9
1642633200,41979.79,41979.79,41691.35,41706.68
1642636800,41708.14,41867.99,41680.19,41867.99
1642640400,41861.16,41895.77,41707.45,41815.95
1642644000,41841.25,42108.76,41841.25,42040
1642647600,42059.29,42059.29,41932.97,41934.47
1642651200,41972.01,41972.01,41903.93,41967.44
1642654800,41866.46,41889.51,41830.34,41849.61
1642658400,41977.22,42079.12,41977.22,42065.67
1642662000,41952.18,42118.7,41952.18,42082.74
1642665600,42053.52,42053.52,41896.45,41978.21
1642669200,41872.63,42075.91,41851.2,42058.05
1642672800,42090,42125,42026.21,42026.21
1642676400,42129.28,42214.08,42084.71,42110
1642680000,42073.69,42096.5,41936.01,42022.09
1642683600,42089.34,42491.65,41989.37,42436.84
1642687200,42399.22,43028.16,42394.18,42996.32
1642690800,43046.66,43458.8,43046.66,43293.26
1642694400,43359.82,43466.57,43204.8,43300.24
1642698000,43300.5,43300.5,42993.9,43039.78
1642701600,43003.39,43080.56,42879.82,42930.35
1642705200,42911.38,43166.22,42849.56,42930.69
1642708800,42969.28,42969.28,42594.76,42681.28
1642712400,42613.06,42613.06,41355.51,41355.51
1642716000,41312.18,41492.19,40800,41222
1642719600,41150,41150,40600.36,40744.62
1642723200,40600.01,41141.77,40441.99,40916.23
1642726800,40844.83,40844.83,39766.45,39775.21
1642730400,39773.95,40237.98,39307.86,39868.27
1642734000,39826.09,39826.09,38284.22,38436.31
1642737600,38462.46,39020.95,38462.46,38876.65
1642741200,38774.73,38988.57,38774.73,38925.25
1642744800,38835.82,38925.63,38600,38755.96
1642748400,38657.97,39173.57,38634.43,39173.57
1642752000,39113.79,39287.9,39035.65,39160.15
1642755600,39153.37,39153.37,38942.7,38970.13
1642759200,38920.27,39064.91,38920.27,38940.63
1642762800,38892.08,38894.66,38727.92,38894.66
1642766400,38831.16,38831.16,37644,38221.88
1642770000,38224.6,38660.48,38188,38502.21
1642773600,38495.4,38852.5,38198.88,38346.46
1642777200,38419.05,39011.94,38132.04,38838.66
1642780800,38761.64,38982.23,38583.73,38694.1
1642784400,38694.8,38734.25,38332.1,38409.75
1642788000,38432.85,38596.46,37900,38415.72
1642791600,38353.15,38457.32,37999,37999
1642795200,38052.83,38478.1,37625,38419.85
1642798800,38400.52,38400.52,36180.01,36700
1642802400,36700,37072.23,35450.33,36098.79
1642806000,36160.17,36845.8,35792.82,36430.36
1642809600,36517.04,36791.68,36183.68,36566.54
1642813200,36494.83,36562.56,36230.45,36550.03
1642816800,36493.86,36515.9,36309.78,36515.9
1642820400,36550.08,36637.85,36065.47,36324.49
1642824000,36302.9,36414.51,36249.8,36333.11
1642827600,36237.48,36329.41,35632.53,35713.06
1642831200,35790.29,36014.29,35433.05,35735.02
1642834800,35723.48,35748.53,35180,35400.53
1642838400,35491.89,35785,35451.14,35507.62
1642842000,35574.4,35692.2,34700,34962.86
1642845600,34780.06,35948.5,33918.36,35468.59
1642849200,35366.9,35618.89,34878.19,35397.08
1642852800,35482.11,35803.16,35356.6,35755.89
1642856400,35780,36162.26,35506.75,35635.54
1642860000,35605.14,35605.14,35008.91,35008.91
1642863600,35153.75,35260.19,34810.19,34933.82
1642867200,34844,35447.88,34537.99,35035.14
1642870800,35087.24,35132.19,34556.82,34635.49
1642874400,34644.24,34696.06,34300.15,34446.09
1642878000,34439.14,34840.18,34386.03,34581.05
1642881600,34512.01,35474.56,34403.27,35361.72
1642885200,35262.37,35693.85,35165.16,35425.07
1642888800,35294.66,35323.49,34772.29,34879.24
1642892400,34886.17,35127.28,34800.06,35057.3
1642896000,35057.3,37026,35016.79,35424.25
1642899600,35380.51,35491.7,35293.4,35332.72
1642903200,35299.48,35299.48,34900.95,34900.95
1642906800,34927.1,35062.09,34664.91,35039.31
1642910400,35036.16,35242.5,35036.16,35242.5
1642914000,35235.46,35500,35014.04,35500
1642917600,35490,35508.5,35234.75,35269.89
1642921200,35264.07,35728.35,35264.07,35646.47
1642924800,35589.87,35891.44,35423.59,35779.95
1642928400,35830,36145.46,35755.2,35902.96
1642932000,35881.11,35889.76,35700.66,35889.76
1642935600,35885.63,35899.94,35647.38,35696.38
1642939200,35677.05,35832.12,35584.2,35832.12
1642942800,35803.68,36054.46,35714.3,35992.57
1642946400,35975.86,35975.86,35047.63,35273.44
1642950000,35332.75,35365.97,35115.97,35321.25
1642953600,35307.25,35461.34,35190.48,35241.63
1642957200,35205.44,35640.51,35205.44,35390.9
1642960800,35346.6,35407.85,34900.95,34980.19
1642964400,34955.77,35187.13,34648.04,34794.08
1642968000,34792.27,35352.31,34727.5,35296.89
1642971600,35300.58,35546.96,35169.2,35296.91
1642975200,35355.96,35548.43,35303.98,35548.43
1642978800,35487.22,36500,35487.22,36270.28
1642982400,36209.13,36209.13,35826.54,35903.02
1642986000,35919.5,36020.56,35682.41,35682.41
1642989600,35612.07,35632.41,35248.51,35248.51
1642993200,35249.19,35292.9,35247.63,35292.9
1642996800,35435.53,35446.75,35100,35100.75
1643000400,35132.35,35208.1,35000,35208.1
1643004000,35104,35326.87,35104,35267.28
1643007600,35241.16,35287.65,34876,34876
1643011200,34900.2,35537.53,34827.9,34964.9
1643014800,35031.16,35083.47,34498.71,34524.52
1643018400,34517.02,34617.46,33258.93,33258.93
1643022000,33279.6,34143.12,33003,33676.98
1643025600,33670.01,33812.43,33044.59,33109.59
1643029200,33071.28,33841.03,33000,33370.34
1643032800,33346.17,34134.27,32901.3,33635.97
1643036400,33697.97,34363.3,33255.99,34189.83
1643040000,34200,34527.2,33800,34455.61
1643043600,34445.25,35731.7,34266.87,35503.37
