time,open,high,low,close
1673251200,1311.93,1312.47,1308.17,1309.84
1673253000,1309.98,1318.48,1308.74,1310.42
1673254800,1310.46,1315.61,1305,1314.52
1673256600,1314.41,1323.21,1314.41,1317.06
1673258400,1318.05,1326.67,1316.6,1322.71
1673260200,1323.27,1327.23,1322.11,1322.91
1673262000,1322.62,1324.44,1319.97,1322.92
1673263800,1323.52,1323.7,1317.4,1318.2
1673265600,1318.37,1322.25,1318.37,1320.21
1673267400,1319.33,1320.6,1315.59,1319.87
1673269200,1319.67,1322.17,1319.14,1321.88
1673271000,1321.77,1325.48,1316.53,1319.95
1673272800,1319.88,1324.08,1316.74,1323.23
1673274600,1322.72,1330.32,1320.63,1325.9
1673276400,1326.43,1332.92,1323.17,1324.62
1673278200,1324.37,1341.6,1324.37,1335.85
1673280000,1335.92,1343.08,1335.79,1339.8
1673281800,1340.02,1344.64,1337.25,1337.73
1673283600,1338.03,1344.53,1335.93,1342.63
1673285400,1342.8,1342.8,1337.64,1341.75
1673287200,1341.07,1344.7,1339.55,1339.55
1673289000,1339.41,1341.32,1331.14,1335.01
1673290800,1334.93,1335.17,1330.3,1332.75
1673292600,1332.44,1333.52,1330.09,1330.09
1673294400,1330.09,1331.41,1322.17,1325.02
1673296200,1325.07,1325.07,1316,1320.78
1673298000,1320.03,1323.25,1317.92,1322.79
1673299800,1322.16,1322.16,1316.43,1318.49
1673301600,1318.35,1322.36,1317.42,1322
1673303400,1322,1322,1319.09,1320.61
1673305200,1319.68,1320.81,1315.21,1320.02
1673307000,1319.39,1322.85,1319.39,1320.22
1673308800,1320.73,1323.91,1320.18,1323.72
1673310600,1323.6,1327.41,1323.18,1327.41
1673312400,1327.52,1329.22,1324.29,1324.32
1673314200,1324.1,1326.44,1322.76,1324.3
1673316000,1325.03,1328.03,1322.96,1323.8
1673317800,1323.37,1323.81,1316.85,1321.27
1673319600,1321.56,1322.39,1319.62,1322.39
1673321400,1322.21,1324.95,1321.42,1324.59
1673323200,1324.41,1325.65,1323.26,1323.86
1673325000,1324.06,1328.18,1322.76,1328.17
1673326800,1327.91,1328.65,1323.63,1324.96
1673328600,1324.88,1327.82,1323.45,1327.01
1673330400,1327.44,1327.55,1324.61,1324.61
1673332200,1324.64,1325.78,1322.65,1325.48
1673334000,1325.21,1325.37,1322.83,1322.83
1673335800,1322.68,1324.71,1322.3,1323.17
1673337600,1323.57,1331.77,1322,1329.22
1673339400,1328.66,1329.41,1325.78,1328.3
1673341200,1328.02,1330.83,1326.74,1330.29
1673343000,1330.05,1331.95,1327.72,1329.8
1673344800,1329.75,1333.36,1328.72,1333.06
1673346600,1333.39,1334.45,1331.71,1333.6
1673348400,1333.88,1333.95,1330.88,1331.44
1673350200,1331.03,1331.39,1328.56,1329.54
1673352000,1329.06,1330.12,1324.76,1327.12
1673353800,1327.19,1328.15,1325.3,1325.61
1673355600,1325.62,1328.86,1325.6,1328.45
1673357400,1327.84,1329.04,1323.18,1328.64
1673359200,1328.62,1336.4,1328.62,1331.2
1673361000,1331.32,1336.6,1324.25,1332.24
1673362800,1332.46,1340.88,1330.17,1335.48
1673364600,1335.34,1335.34,1328.73,1334.06
1673366400,1334.38,1334.66,1331.02,1331.44
1673368200,1331.84,1332.42,1327.98,1330.16
1673370000,1329.83,1332.22,1329.02,1330.45
1673371800,1330.29,1332.35,1329.41,1332.03
1673373600,1332.2,1337.2,1331.48,1335.8
1673375400,1335.77,1342.07,1335.76,1341.14
1673377200,1341.36,1344.23,1338.56,1340.61
1673379000,1341.09,1341.09,1338.7,1339.47
1673380800,1339.94,1347.16,1335.75,1342
1673382600,1342.04,1342.9,1338.33,1341.96
1673384400,1342.43,1342.67,1338.69,1340.18
1673386200,1340.85,1342.99,1338.81,1338.81
1673388000,1338.76,1339.35,1337.15,1338.6
1673389800,1338.83,1339.31,1334.76,1334.76
1673391600,1334.77,1338.06,1334.52,1336.8
1673393400,1336.73,1336.92,1333.48,1335.63
1673395200,1335.42,1337.78,1334.03,1334.44
1673397000,1334.8,1340.35,1334.68,1337.7
1673398800,1337.92,1341.5,1335.47,1335.59
1673400600,1335.32,1338.65,1335.22,1338.09
1673402400,1337.93,1338.54,1331.97,1333.33
1673404200,1333.39,1334.46,1330.22,1330.56
1673406000,1330.14,1331.95,1327.3,1331.09
1673407800,1331.3,1331.61,1329.18,1331.08
1673409600,1330.54,1332.59,1329.8,1330.43
1673411400,1330.62,1331.48,1329.2,1330.66
1673413200,1330.35,1334.23,1329.78,1333.11
